transaction_id,card_id,merchant_id,transaction_date,merchant_category,transaction_amount,merchant_country,entry_mode,transaction_currency
2429,15053,13512,2025-03-04,gaming,4046.39,uk,manual_keyed,gbp
2430,17481,10685,2025-07-04,grocery,7125.9,us,manual_keyed,usd
2431,19891,1436,2025-10-01,electronics,7788.8,us,chip,cad
2432,1690,3845,2025-03-27,jewelry,1759.28,fr,contactless,gbp
2433,15867,11339,2025-12-13,gaming,3013.67,sg,manual_keyed,eur
2434,20715,13167,2025-06-28,jewelry,7805.92,uk,chip,cad
2435,8810,13943,2025-01-30,jewelry,5194.83,us,chip,gbp
2436,21717,12457,2025-08-17,cash_advance,4711.55,de,manual_keyed,cad
2437,16233,5149,2025-11-06,travel,817.95,br,chip,usd
2438,10023,14866,2025-11-24,digital_services,8458.29,uk,manual_keyed,gbp
2439,8528,3357,2025-09-27,gaming,6146.23,ae,contactless,eur
2440,22133,8419,2025-05-12,grocery,9259.6,us,ecommerce,cad
2441,18715,9717,2025-09-19,travel,531.89,uk,contactless,gbp
2442,15468,2138,2025-08-15,electronics,584.26,uk,chip,gbp
2443,10047,4953,2025-02-18,gaming,7881.86,uk,ecommerce,cad
2444,21511,1532,2025-02-25,digital_services,6402.59,uk,ecommerce,gbp
2445,20962,5099,2025-11-10,gaming,3518.85,sg,chip,usd
2446,13399,11185,2025-02-08,fuel,6471.14,de,chip,cad
2447,14361,3522,2025-07-19,jewelry,8887.8,uk,contactless,cad
2448,19205,10189,2025-08-24,grocery,4401.56,sg,wallet,eur
2449,7125,6257,2025-09-21,fuel,9351.04,mx,ecommerce,cad
2450,13992,7357,2025-04-19,electronics,6952.44,br,chip,usd
2451,4254,4554,2025-11-06,digital_services,1189.4,fr,manual_keyed,cad
2452,4700,4302,2025-06-22,digital_services,6497.79,sg,manual_keyed,eur
2453,3253,5001,2025-04-17,electronics,5982.87,fr,chip,gbp
2454,24076,11073,2025-04-22,fuel,4233.19,sg,ecommerce,eur
2455,2162,891,2025-11-10,digital_services,8591.33,br,wallet,usd
2456,22989,2686,2025-06-25,gaming,377.4,uk,ecommerce,cad
2457,3953,11222,2025-01-31,grocery,588.39,sg,ecommerce,gbp
2458,16917,6048,2025-06-21,travel,6828.44,de,contactless,cad
2459,14067,14284,2025-05-12,cash_advance,7594.68,us,contactless,cad
2460,23461,10874,2025-07-03,travel,3332.44,mx,manual_keyed,usd
2461,8393,5022,2025-04-01,jewelry,3344.93,br,manual_keyed,cad
2462,41,12743,2025-08-11,fuel,2706.58,fr,contactless,gbp
2463,22944,474,2025-12-12,fuel,6464.02,fr,chip,cad
2464,10639,2988,2025-09-27,jewelry,5207.55,fr,wallet,cad
2465,9052,8766,2025-03-26,fuel,6271.81,sg,contactless,gbp
2466,12426,10907,2025-12-15,cash_advance,4021.77,de,wallet,gbp
2467,453,12440,2025-02-09,gaming,1462.44,ae,ecommerce,cad
2468,21934,8103,2025-02-25,cash_advance,378.79,sg,ecommerce,usd
2469,10002,8269,2025-08-20,gaming,1342.55,mx,chip,usd
2470,16196,12821,2025-01-19,electronics,1947.98,fr,manual_keyed,usd
2471,5535,11724,2025-12-11,grocery,504.03,fr,manual_keyed,gbp
2472,3719,28,2025-01-26,electronics,8594.13,de,contactless,cad
2473,8899,7135,2025-10-22,jewelry,1601.05,mx,ecommerce,gbp
2474,17928,11082,2025-07-22,grocery,4083.52,ae,wallet,eur
2475,801,6976,2025-12-11,fuel,5683.29,mx,wallet,cad
2476,17110,1938,2025-03-10,gaming,8624.94,mx,contactless,cad
2477,12022,13322,2025-06-29,gaming,7014.02,us,manual_keyed,usd
2478,18264,10121,2025-04-06,gaming,278.14,us,manual_keyed,cad
2479,9395,1926,2025-12-05,travel,9269.32,br,ecommerce,usd
2480,14960,5751,2025-10-04,cash_advance,8836.04,sg,wallet,cad
2481,6131,10059,2025-05-26,jewelry,9055.65,ae,manual_keyed,gbp
2482,10097,12432,2025-05-17,digital_services,9389.66,sg,manual_keyed,usd
2483,1253,11283,2025-01-02,gaming,6231.02,fr,ecommerce,usd
2484,647,10230,2025-06-10,fuel,1877.84,de,chip,cad
2485,4602,10057,2025-03-10,cash_advance,4974.28,sg,contactless,usd
2486,428,7790,2025-08-20,fuel,4337.78,fr,contactless,usd
2487,18991,11905,2025-04-05,fuel,1533.24,uk,manual_keyed,usd
2488,12541,12489,2025-11-12,cash_advance,4461.44,ae,manual_keyed,gbp
2489,8891,13304,2025-05-31,fuel,2533.67,sg,ecommerce,usd
2490,15061,11091,2025-07-16,digital_services,8541.9,de,ecommerce,gbp
2491,22492,14499,2025-06-29,jewelry,7149.73,fr,contactless,cad
2492,24005,10738,2025-07-04,electronics,3830.9,sg,chip,gbp
2493,17544,6675,2025-08-08,travel,4832.18,ae,wallet,gbp
2494,17585,361,2025-09-04,gaming,4211.71,ae,contactless,usd
2495,10896,7968,2025-03-09,fuel,5671.83,ae,wallet,eur
2496,3509,4106,2025-08-14,fuel,922.8,br,contactless,cad
2497,20186,13201,2025-10-21,jewelry,7963.89,mx,chip,gbp
2498,2415,5305,2025-01-31,cash_advance,5670.25,de,ecommerce,usd
2499,1180,2311,2025-05-08,cash_advance,7739.03,uk,manual_keyed,cad
2500,1226,11588,2025-10-30,jewelry,129.22,ae,contactless,eur
2501,2982,13564,2025-11-03,digital_services,7083.63,br,ecommerce,gbp
2502,1432,13709,2025-06-29,cash_advance,4293.76,uk,manual_keyed,usd
2503,10715,12070,2025-08-17,digital_services,5590.24,fr,contactless,usd
2504,1070,14695,2025-04-08,electronics,8860.49,us,manual_keyed,eur
2505,3515,4754,2025-10-29,jewelry,8083.49,sg,chip,gbp
2506,13558,9607,2025-12-24,digital_services,8565.81,mx,manual_keyed,usd
2507,20134,2625,2025-11-03,cash_advance,7501.41,br,wallet,eur
2508,12006,3577,2025-09-24,electronics,659.58,sg,wallet,gbp
2509,960,3055,2025-10-20,fuel,2997.28,us,ecommerce,eur
2510,15580,10611,2025-12-23,cash_advance,8698.62,sg,contactless,gbp
2511,3163,9395,2025-03-22,fuel,5518.72,sg,ecommerce,eur
2512,1617,14240,2025-01-06,digital_services,8079.03,sg,wallet,eur
2513,16363,4533,2025-02-14,cash_advance,8507.3,ae,ecommerce,gbp
2514,13642,14224,2025-01-21,travel,4258.61,ae,manual_keyed,eur
2515,12359,6506,2025-06-01,electronics,2702.06,sg,ecommerce,cad
2516,17254,14251,2025-02-14,jewelry,8771.37,mx,chip,usd
2517,18323,1924,2025-03-20,jewelry,2972.06,fr,wallet,usd
2518,23020,868,2025-12-19,jewelry,2397.39,mx,ecommerce,usd
2519,6620,591,2025-10-17,digital_services,1113.39,ae,contactless,eur
2520,4656,14848,2025-09-12,jewelry,6767.86,de,chip,eur
2521,18250,14613,2025-05-13,travel,589.46,ae,chip,cad
2522,14208,5086,2025-08-18,digital_services,6974.79,fr,contactless,eur
2523,24061,11176,2025-03-17,fuel,3858.07,uk,chip,usd
2524,10568,9993,2025-10-10,digital_services,5707.35,fr,chip,usd
2525,17050,12672,2025-09-01,grocery,7675.46,fr,manual_keyed,usd
2526,7580,11446,2025-06-02,electronics,4310.51,mx,chip,usd
2527,6867,2030,2025-11-03,digital_services,593.51,sg,wallet,gbp
2528,19074,8020,2025-05-07,grocery,6331.86,sg,contactless,cad
2529,2309,6619,2025-09-12,electronics,6093.96,de,wallet,eur
2530,10124,14808,2025-11-02,cash_advance,2137.07,br,contactless,usd
2531,8466,8406,2025-12-26,grocery,7360.07,de,contactless,gbp
2532,20435,10558,2025-04-22,gaming,769.61,uk,manual_keyed,eur
2533,10413,7670,2025-07-18,jewelry,3625.39,uk,chip,gbp
2534,7568,8686,2025-01-26,jewelry,7991.98,br,chip,eur
2535,16059,10621,2025-12-01,fuel,4409.37,br,contactless,eur
2536,2214,362,2025-10-09,cash_advance,2548.65,de,manual_keyed,usd
2537,6113,13727,2025-03-05,gaming,7673.81,uk,manual_keyed,cad
2538,10368,11527,2025-09-30,cash_advance,7215.24,fr,manual_keyed,usd
2539,22074,780,2025-04-15,fuel,7744.0,us,ecommerce,usd
2540,20884,4975,2025-08-24,cash_advance,1439.88,mx,manual_keyed,eur
2541,16343,1768,2025-05-03,jewelry,6568.38,us,wallet,gbp
2542,18063,1391,2025-05-13,travel,8073.98,us,wallet,cad
2543,9915,2762,2025-04-23,digital_services,6637.93,br,contactless,cad
2544,16198,14852,2025-08-26,grocery,2198.73,de,ecommerce,gbp
2545,9018,371,2025-01-07,cash_advance,381.7,ae,ecommerce,usd
2546,13553,13093,2025-09-30,travel,6636.06,sg,ecommerce,eur
2547,16526,9945,2025-11-21,gaming,7958.74,us,wallet,usd
2548,11789,1003,2025-06-12,fuel,371.38,sg,wallet,cad
2549,24041,6670,2025-06-02,cash_advance,60.96,mx,ecommerce,usd
2550,3493,7571,2025-06-01,cash_advance,6792.23,ae,ecommerce,eur
2551,3728,4979,2025-04-28,cash_advance,6597.11,uk,wallet,gbp
2552,20294,931,2025-08-13,digital_services,7311.43,sg,ecommerce,cad
2553,5173,9646,2025-10-20,electronics,5697.01,ae,manual_keyed,usd
2554,21425,2815,2025-09-15,electronics,3041.6,us,chip,eur
2555,13581,640,2025-05-06,grocery,1427.41,fr,contactless,eur
2556,12964,9452,2025-12-15,travel,145.31,mx,manual_keyed,cad
2557,5181,9006,2025-08-21,cash_advance,4899.67,fr,chip,gbp
2558,24168,1608,2025-04-29,fuel,8509.49,ae,ecommerce,gbp
2559,13950,11222,2025-10-25,electronics,2908.33,mx,ecommerce,cad
2560,22477,12689,2025-05-09,jewelry,167.35,de,contactless,gbp
2561,14539,6768,2025-12-27,cash_advance,4112.36,br,wallet,gbp
2562,1222,8019,2025-12-18,electronics,4570.43,mx,chip,eur
2563,21355,10323,2025-04-16,electronics,7344.2,uk,ecommerce,gbp
2564,10831,2831,2025-12-30,gaming,4988.56,fr,contactless,usd
2565,7772,5203,2025-03-26,grocery,8990.0,uk,chip,cad
2566,24269,14062,2025-06-18,electronics,8049.66,de,contactless,usd
2567,5532,13795,2025-06-22,cash_advance,2709.63,mx,chip,cad
2568,10187,3568,2025-11-22,cash_advance,5667.74,br,wallet,cad
2569,9664,7672,2025-03-19,travel,804.54,sg,chip,eur
2570,15153,4075,2025-03-07,electronics,207.21,fr,wallet,usd
2571,22360,10884,2025-09-18,grocery,3860.09,us,contactless,gbp
2572,5019,6926,2025-05-10,digital_services,8727.26,uk,contactless,usd
2573,23788,11950,2025-12-01,travel,916.6,ae,wallet,eur
2574,14011,3112,2025-09-08,electronics,2739.83,uk,wallet,eur
2575,21188,8912,2025-09-12,jewelry,5360.66,fr,manual_keyed,gbp
2576,9161,11697,2025-10-14,grocery,2968.46,br,ecommerce,usd
2577,1348,3493,2025-05-31,electronics,8138.18,us,contactless,eur
2578,9269,5091,2025-06-07,jewelry,3197.97,sg,manual_keyed,gbp
2579,3719,12260,2025-11-10,cash_advance,6325.3,mx,wallet,usd
2580,6303,11268,2025-03-19,jewelry,4871.48,fr,chip,usd
2581,4415,8191,2025-10-02,electronics,6724.05,de,ecommerce,usd
2582,3832,12548,2025-08-19,grocery,2697.59,us,wallet,gbp
2583,3785,7491,2025-10-13,gaming,9399.43,de,wallet,gbp
2584,4967,3042,2025-04-14,fuel,4196.68,mx,manual_keyed,cad
2585,6801,14889,2025-07-30,jewelry,7965.07,br,manual_keyed,cad
2586,11828,13617,2025-10-25,jewelry,1091.02,br,ecommerce,eur
2587,3413,4311,2025-12-19,electronics,7949.32,br,manual_keyed,cad
2588,7245,4934,2025-01-14,grocery,2088.8,sg,contactless,eur
2589,19600,12535,2025-09-05,electronics,7644.39,de,contactless,gbp
2590,21176,7813,2025-10-15,digital_services,4968.6,fr,wallet,eur
2591,14754,1919,2025-04-16,digital_services,5999.12,us,manual_keyed,eur
2592,10477,89,2025-12-10,fuel,8965.07,us,manual_keyed,usd
2593,6987,6916,2025-08-24,fuel,6736.03,mx,manual_keyed,cad
2594,18678,1600,2025-11-25,grocery,635.16,sg,chip,gbp
2595,6350,10896,2025-11-07,electronics,6227.4,mx,manual_keyed,cad
2596,8102,14158,2025-06-26,fuel,5523.81,uk,wallet,gbp
2597,9022,7332,2025-07-04,jewelry,4088.19,us,contactless,eur
2598,17479,4081,2025-03-11,jewelry,7028.6,us,ecommerce,cad
2599,1266,5780,2025-08-01,cash_advance,5515.47,uk,chip,usd
2600,6313,13153,2025-10-15,grocery,758.87,sg,chip,usd
2601,22667,960,2025-01-20,jewelry,2041.35,fr,chip,usd
2602,19542,13902,2025-06-22,grocery,7085.92,br,manual_keyed,gbp
2603,10038,7107,2025-12-04,fuel,5536.26,mx,wallet,gbp
2604,8796,9686,2025-02-04,digital_services,2415.63,uk,wallet,cad
2605,5081,10806,2025-12-26,gaming,2165.89,de,contactless,cad
2606,6682,5169,2025-07-17,travel,7089.75,mx,ecommerce,eur
2607,22377,7875,2025-06-09,fuel,7225.33,us,ecommerce,eur
2608,19394,750,2025-02-23,cash_advance,4300.81,de,contactless,cad
2609,5555,13341,2025-07-03,electronics,6291.5,de,manual_keyed,cad
2610,17785,14787,2025-03-16,gaming,2761.79,fr,manual_keyed,cad
2611,15823,2289,2025-02-13,grocery,3268.99,de,ecommerce,gbp
2612,21436,11396,2025-02-16,jewelry,5026.23,sg,wallet,eur
2613,3601,2757,2025-03-29,cash_advance,9113.78,fr,ecommerce,gbp
2614,9243,13187,2025-12-21,grocery,798.75,ae,manual_keyed,gbp
2615,4715,13422,2025-08-19,digital_services,8958.76,us,wallet,cad
2616,4320,1988,2025-06-21,gaming,8014.34,fr,chip,gbp
2617,10983,9188,2025-05-25,digital_services,9366.38,de,contactless,cad
2618,19214,10972,2025-04-21,gaming,1532.27,br,contactless,eur
2619,11404,13094,2025-02-09,gaming,7663.08,sg,wallet,gbp
2620,5446,13075,2025-11-18,fuel,1304.07,de,wallet,eur
2621,20635,8665,2025-06-01,cash_advance,3915.82,uk,wallet,usd
2622,23594,13647,2025-08-27,jewelry,4799.34,ae,contactless,cad
2623,15212,5284,2025-05-11,digital_services,8167.21,br,chip,cad
2624,4344,1921,2025-01-14,digital_services,5894.57,de,chip,eur
2625,6411,8441,2025-11-05,jewelry,9305.69,us,wallet,eur
2626,1043,5824,2025-01-19,jewelry,5040.25,sg,contactless,gbp
2627,11181,11357,2025-01-29,fuel,6657.38,us,ecommerce,gbp
2628,16253,9742,2025-09-20,gaming,9299.32,ae,contactless,gbp
2629,12755,6087,2025-09-14,fuel,7054.72,sg,wallet,gbp
2630,4175,6133,2025-04-04,grocery,5477.68,ae,contactless,eur
2631,370,2085,2025-09-25,travel,821.38,mx,manual_keyed,usd
2632,768,379,2025-06-21,digital_services,5400.84,fr,chip,eur
2633,5703,13164,2025-07-04,digital_services,1800.22,ae,wallet,cad
2634,24005,7817,2025-04-21,jewelry,4188.26,de,contactless,cad
2635,24255,5456,2025-10-04,cash_advance,5136.84,uk,ecommerce,usd
2636,4887,14752,2025-12-14,fuel,2104.46,sg,chip,usd
2637,11199,3191,2025-01-28,cash_advance,6706.9,mx,manual_keyed,usd
2638,22188,5584,2025-09-17,fuel,873.7,us,ecommerce,gbp
2639,18553,5165,2025-03-14,grocery,669.95,uk,contactless,eur
2640,23859,14397,2025-05-23,grocery,5126.22,ae,contactless,eur
2641,14208,4947,2025-07-09,jewelry,6016.51,de,chip,usd
2642,12398,5589,2025-06-29,fuel,1682.35,br,ecommerce,gbp
2643,19608,17,2025-01-25,grocery,1337.73,uk,manual_keyed,usd
2644,16396,7294,2025-10-14,electronics,4053.2,ae,wallet,cad
2645,14334,9139,2025-06-06,cash_advance,6847.47,uk,chip,cad
2646,19885,6731,2025-03-27,fuel,2040.64,ae,chip,gbp
2647,18467,7263,2025-05-06,gaming,4177.68,ae,chip,cad
2648,1068,6616,2025-09-21,fuel,5094.93,fr,chip,gbp
2649,10895,8094,2025-01-14,digital_services,8654.33,de,wallet,gbp
2650,19541,13248,2025-07-23,jewelry,5951.25,br,contactless,eur
2651,1041,497,2025-06-10,gaming,9260.13,ae,manual_keyed,eur
2652,5521,7214,2025-01-26,fuel,4925.24,de,contactless,gbp
2653,17526,5644,2025-05-27,cash_advance,511.1,br,chip,usd
2654,14390,14754,2025-07-16,electronics,8027.35,ae,chip,eur
2655,13292,5271,2025-12-07,cash_advance,7827.49,us,manual_keyed,eur
2656,12485,2747,2025-09-24,gaming,8013.42,us,contactless,eur
2657,21576,14209,2025-05-21,cash_advance,9233.09,de,ecommerce,usd
2658,4006,5180,2025-06-22,fuel,7842.38,ae,contactless,cad
2659,99,8333,2025-01-03,jewelry,3420.46,uk,contactless,usd
2660,20525,13763,2025-01-05,gaming,5617.0,uk,manual_keyed,eur
2661,15371,9647,2025-12-02,cash_advance,7789.76,us,chip,gbp
2662,20977,2700,2025-01-09,grocery,6674.73,sg,manual_keyed,gbp
2663,17993,8224,2025-02-19,digital_services,1773.49,sg,ecommerce,gbp
2664,13424,5653,2025-01-13,grocery,8075.24,br,ecommerce,cad
2665,8179,9494,2025-10-01,electronics,4900.69,ae,manual_keyed,gbp
2666,4946,9836,2025-06-02,travel,1609.68,sg,contactless,gbp
2667,13608,7506,2025-08-29,electronics,9160.67,sg,wallet,usd
2668,7449,14008,2025-09-06,digital_services,7124.1,sg,wallet,eur
2669,6046,1851,2025-06-04,digital_services,980.66,uk,ecommerce,eur
2670,1190,1522,2025-12-28,digital_services,3070.02,us,chip,eur
2671,9240,6657,2025-04-13,jewelry,5554.2,us,chip,gbp
2672,2760,1700,2025-09-22,grocery,2685.88,us,contactless,cad
2673,23266,1784,2025-07-12,travel,1837.64,uk,chip,eur
2674,16268,919,2025-12-07,travel,6149.34,sg,manual_keyed,eur
2675,9941,292,2025-12-29,travel,7001.42,de,chip,cad
2676,3271,4347,2025-08-10,gaming,142.01,ae,ecommerce,usd
2677,13996,12555,2025-11-04,gaming,8086.65,mx,contactless,eur
2678,23876,1233,2025-01-11,jewelry,2538.46,ae,wallet,gbp
2679,1213,220,2025-04-20,electronics,8921.68,mx,chip,eur
2680,11688,14710,2025-11-25,gaming,5885.88,uk,ecommerce,cad
2681,14226,5531,2025-09-17,fuel,9021.12,sg,contactless,cad
2682,5113,14372,2025-09-05,grocery,7810.22,br,manual_keyed,gbp
2683,13039,12368,2025-04-17,grocery,3200.96,uk,ecommerce,eur
2684,9664,3423,2025-12-29,grocery,3326.06,sg,manual_keyed,cad
2685,13580,1106,2025-12-16,grocery,397.25,sg,contactless,eur
2686,9615,5576,2025-11-15,cash_advance,2084.44,br,manual_keyed,cad
2687,18664,9096,2025-12-20,electronics,679.36,de,contactless,cad
2688,21036,10538,2025-02-03,fuel,8235.25,br,chip,gbp
2689,11089,5103,2025-10-14,grocery,2296.33,fr,ecommerce,gbp
2690,16938,1607,2025-12-05,electronics,1445.81,fr,wallet,gbp
2691,11828,2972,2025-09-28,jewelry,5970.32,uk,contactless,gbp
2692,23057,2240,2025-02-04,fuel,6877.03,br,contactless,gbp
2693,21590,3079,2025-10-30,fuel,955.31,us,ecommerce,gbp
2694,16615,4710,2025-05-04,jewelry,4811.1,fr,wallet,cad
2695,18674,5322,2025-08-24,gaming,1497.42,us,ecommerce,eur
2696,19411,11225,2025-09-12,cash_advance,776.25,ae,contactless,eur
2697,19646,7553,2025-04-21,grocery,3022.33,de,ecommerce,usd
2698,4108,5698,2025-09-21,travel,1424.55,ae,contactless,eur
2699,21738,2454,2025-05-16,travel,638.63,sg,chip,eur
2700,13524,2569,2025-06-11,electronics,1313.76,mx,ecommerce,usd
2701,17651,6534,2025-07-06,travel,8566.51,mx,chip,eur
2702,21228,1586,2025-03-27,travel,7645.43,ae,contactless,gbp
2703,3769,8921,2025-12-19,jewelry,1627.04,us,manual_keyed,eur
2704,17149,14256,2025-03-28,digital_services,781.22,br,ecommerce,cad
2705,24196,11394,2025-02-05,fuel,3417.72,sg,contactless,usd
2706,7046,4524,2025-08-11,cash_advance,3972.66,br,contactless,eur
2707,11097,14277,2025-11-13,electronics,7879.19,fr,chip,gbp
2708,18120,14456,2025-08-27,fuel,1092.39,us,chip,gbp
2709,4401,12719,2025-06-07,grocery,5018.33,de,manual_keyed,gbp
2710,6959,12544,2025-05-20,travel,5937.98,mx,manual_keyed,usd
2711,23883,13874,2025-06-15,travel,6631.6,ae,chip,cad
2712,1231,9324,2025-08-20,fuel,938.53,fr,ecommerce,cad
2713,23115,6317,2025-11-21,jewelry,1810.77,de,wallet,cad
2714,12974,5149,2025-09-13,digital_services,136.22,uk,chip,gbp
2715,9369,14777,2025-05-17,electronics,3439.54,fr,manual_keyed,eur
2716,5858,13331,2025-03-05,fuel,1887.24,uk,manual_keyed,usd
2717,4228,8118,2025-04-10,gaming,8474.25,uk,wallet,eur
2718,6525,9019,2025-02-12,digital_services,8282.58,uk,ecommerce,usd
2719,10125,4203,2025-06-26,grocery,4094.82,us,contactless,eur
2720,16582,7716,2025-10-14,gaming,3303.23,us,manual_keyed,gbp
2721,8510,12555,2025-10-06,digital_services,2045.97,de,wallet,usd
2722,1142,10375,2025-07-15,travel,6916.27,mx,ecommerce,cad
2723,4100,8547,2025-02-23,cash_advance,4253.4,mx,ecommerce,usd
2724,12197,3290,2025-08-17,digital_services,5693.29,fr,chip,eur
2725,21236,3666,2025-02-27,cash_advance,3926.54,mx,manual_keyed,cad
2726,19070,11535,2025-04-05,travel,9032.21,mx,wallet,cad
2727,143,1518,2025-02-01,gaming,7068.24,ae,contactless,usd
2728,12146,4234,2025-02-17,digital_services,1714.76,sg,ecommerce,eur
2729,23714,10312,2025-07-08,grocery,8698.12,uk,chip,cad
2730,13510,9301,2025-03-10,electronics,7739.23,fr,wallet,usd
2731,21271,12067,2025-12-23,grocery,3980.93,mx,wallet,usd
2732,5506,4221,2025-11-03,fuel,798.29,ae,manual_keyed,gbp
2733,4998,5367,2025-06-02,jewelry,592.05,br,contactless,gbp
2734,4886,12539,2025-09-07,electronics,1940.74,sg,contactless,gbp
2735,11507,4089,2025-03-30,electronics,8136.42,mx,chip,gbp
2736,21988,13427,2025-08-12,digital_services,5390.75,br,manual_keyed,cad
2737,8882,12793,2025-01-27,gaming,1276.98,de,contactless,eur
2738,1333,1598,2025-06-09,fuel,3952.68,ae,chip,gbp
2739,22938,2743,2025-05-07,digital_services,7144.75,us,chip,usd
2740,3592,2357,2025-12-24,cash_advance,8747.55,sg,manual_keyed,gbp
2741,10661,7358,2025-03-28,cash_advance,7963.44,sg,ecommerce,eur
2742,23713,2220,2025-08-22,gaming,1033.0,fr,manual_keyed,eur
2743,2905,7126,2025-02-21,cash_advance,6136.22,us,wallet,gbp
2744,82,11304,2025-07-17,digital_services,3273.82,br,chip,cad
2745,646,5079,2025-06-23,cash_advance,6075.36,ae,contactless,gbp
2746,11353,14246,2025-07-12,fuel,4488.18,br,ecommerce,gbp
2747,3185,14327,2025-04-03,electronics,242.66,us,ecommerce,usd
2748,8616,2796,2025-07-20,jewelry,1390.95,de,wallet,eur
2749,15832,6326,2025-11-08,jewelry,3647.19,br,chip,eur
2750,5934,13197,2025-03-20,cash_advance,2259.78,ae,manual_keyed,usd
2751,2380,6118,2025-09-09,digital_services,7581.44,fr,manual_keyed,cad
2752,19786,9707,2025-03-07,fuel,9478.33,uk,manual_keyed,usd
2753,8983,6035,2025-08-31,gaming,4575.32,mx,ecommerce,eur
2754,16398,8746,2025-02-10,travel,7651.1,uk,ecommerce,eur
2755,11775,10511,2025-05-26,travel,4049.6,br,contactless,gbp
2756,7475,12738,2025-06-11,gaming,4781.35,sg,wallet,eur
2757,18558,9025,2025-10-19,cash_advance,4056.62,de,chip,cad
2758,7095,13775,2025-04-04,jewelry,6113.62,br,wallet,eur
2759,21856,2471,2025-10-04,cash_advance,8441.19,sg,ecommerce,cad
2760,23260,2922,2025-05-27,fuel,9379.97,br,wallet,usd
2761,23538,11453,2025-08-29,electronics,1808.86,mx,wallet,gbp
2762,19665,1036,2025-04-06,travel,44.44,de,manual_keyed,cad
2763,9276,2429,2025-07-13,digital_services,7254.29,sg,contactless,usd
2764,13015,4492,2025-03-31,cash_advance,2557.8,uk,manual_keyed,cad
2765,3963,8798,2025-12-11,gaming,8151.54,us,ecommerce,eur
2766,14126,929,2025-06-09,electronics,9222.73,de,contactless,eur
2767,14472,907,2025-06-22,travel,8471.29,us,chip,gbp
2768,24028,12351,2025-09-14,cash_advance,374.6,fr,ecommerce,cad
2769,14715,7810,2025-11-04,cash_advance,5757.62,ae,manual_keyed,cad
2770,1929,6974,2025-03-21,travel,8210.11,uk,contactless,usd
2771,19503,5591,2025-02-23,travel,8788.16,fr,ecommerce,eur
2772,16648,7396,2025-09-13,jewelry,3292.18,us,ecommerce,cad
2773,4069,13567,2025-02-08,travel,3202.39,us,wallet,gbp
2774,22178,540,2025-03-25,digital_services,998.83,uk,wallet,usd
2775,3998,8930,2025-12-19,grocery,2614.37,fr,manual_keyed,eur
2776,18656,3306,2025-08-10,cash_advance,2341.71,sg,contactless,eur
2777,3951,11331,2025-01-22,cash_advance,1732.8,fr,contactless,cad
2778,13148,6284,2025-10-22,digital_services,911.5,sg,chip,eur
2779,12859,554,2025-10-29,digital_services,6673.6,us,wallet,eur
2780,8798,10927,2025-04-17,gaming,7163.32,br,ecommerce,cad
2781,16876,2515,2025-04-18,travel,5881.06,mx,manual_keyed,usd
2782,20202,7839,2025-02-21,gaming,1019.15,de,contactless,usd
2783,14501,5920,2025-01-20,fuel,644.09,de,chip,usd
2784,14383,11823,2025-11-19,travel,4332.02,uk,ecommerce,cad
2785,16060,7756,2025-10-26,gaming,8361.7,br,manual_keyed,usd
2786,12462,6096,2025-09-25,jewelry,4205.39,uk,ecommerce,cad
2787,8950,11890,2025-07-28,electronics,5133.65,mx,manual_keyed,gbp
2788,4681,11686,2025-07-10,grocery,2436.32,fr,wallet,eur
2789,10770,1537,2025-03-21,fuel,2682.13,ae,ecommerce,gbp
2790,23488,3890,2025-10-23,jewelry,5452.5,fr,wallet,gbp
2791,15693,2899,2025-04-08,travel,1745.94,ae,wallet,gbp
2792,17313,1597,2025-06-18,electronics,4856.44,ae,wallet,eur
2793,7319,4434,2025-11-23,cash_advance,8613.11,de,wallet,eur
2794,16336,9135,2025-09-19,cash_advance,8205.69,ae,chip,usd
2795,19198,5210,2025-11-13,digital_services,5843.42,us,wallet,usd
2796,11234,4378,2025-07-14,fuel,6095.22,uk,chip,usd
2797,19267,12581,2025-10-01,electronics,2286.99,sg,manual_keyed,gbp
2798,3314,13474,2025-11-23,cash_advance,3170.36,de,ecommerce,eur
2799,16849,5183,2025-02-10,gaming,2010.34,br,ecommerce,usd
2800,20466,8370,2025-07-25,gaming,2889.8,us,wallet,cad
2801,327,12554,2025-05-31,digital_services,6603.31,br,contactless,cad
2802,15771,7195,2025-05-31,gaming,7237.54,us,contactless,gbp
2803,10381,9180,2025-06-06,grocery,2291.31,ae,contactless,cad
2804,4562,14684,2025-02-27,digital_services,2502.97,mx,wallet,gbp
2805,4433,10165,2025-04-07,fuel,6829.09,uk,manual_keyed,cad
2806,1820,903,2025-01-26,grocery,7949.26,sg,manual_keyed,eur
2807,5108,11620,2025-01-08,electronics,9436.31,uk,ecommerce,cad
2808,912,12643,2025-08-29,fuel,4075.69,uk,ecommerce,cad
2809,23660,8176,2025-11-04,grocery,5097.37,de,ecommerce,cad
2810,19285,4339,2025-10-08,travel,7128.16,mx,contactless,eur
2811,18687,4985,2025-12-08,digital_services,4935.28,sg,chip,usd
2812,117,6118,2025-02-15,fuel,6597.2,br,contactless,cad
2813,21143,12375,2025-09-22,grocery,368.55,fr,chip,eur
2814,16285,1601,2025-09-03,grocery,2065.11,br,ecommerce,eur
2815,14912,8165,2025-03-01,electronics,5934.65,fr,contactless,cad
